AstroVIEW X
Type, Original
Time, 01/01/2002 12:40:04 AM
Compression, 1
Pre Sample Rate, 2000000
Post Sample Rate, 2000000
Size, 6010
Trigger, 3000001
Recorder Type, DASH 8HF
Amp Type, Isolated, Isolated, Isolated, Isolated
2537537 ,0.01470            ,0.03850            ,0.02270            ,0.01555            
2537538 ,0.00682            ,0.02865            ,0.02022            ,0.01230            
2537539 ,0.00535            ,0.02365            ,0.01403            ,0.01025            
2537540 ,0.00817            ,0.02675            ,0.00625            ,0.01362            
2537541 ,0.01303            ,0.03277            ,0.00528            ,0.01870            
2537542 ,0.01927            ,0.03803            ,0.00985            ,0.02177            
2537543 ,0.02127            ,0.04067            ,0.01422            ,0.02125            
2537544 ,0.01475            ,0.03532            ,0.01287            ,0.02013            
2537545 ,0.00420            ,0.02502            ,0.00660            ,0.01650            
2537546 ,0.00035            ,0.01915            ,-0.00120           ,0.01312            
2537547 ,0.00348            ,0.02285            ,-0.00698           ,0.01563            
2537548 ,0.01028            ,0.03095            ,-0.00398           ,0.02122            
2537549 ,0.01858            ,0.03743            ,0.00423            ,0.02475            
2537550 ,0.02245            ,0.04053            ,0.01158            ,0.02413            
2537551 ,0.01745            ,0.03485            ,0.01580            ,0.02202            
2537552 ,0.00675            ,0.02447            ,0.01383            ,0.01672            
2537553 ,0.00150            ,0.01785            ,0.00543            ,0.01155            
2537554 ,0.00457            ,0.02040            ,-0.00107           ,0.01333            
2537555 ,0.01142            ,0.02773            ,0.00310            ,0.01985            
2537556 ,0.01983            ,0.03518            ,0.01360            ,0.02600            
2537557 ,0.02458            ,0.04017            ,0.02070            ,0.02720            
2537558 ,0.02085            ,0.03587            ,0.02120            ,0.02582            
2537559 ,0.00910            ,0.02610            ,0.01763            ,0.02027            
2537560 ,0.00162            ,0.01867            ,0.00855            ,0.01405            
2537561 ,0.00277            ,0.02075            ,0.00105            ,0.01545            
2537562 ,0.00990            ,0.02898            ,0.00350            ,0.02335            
2537563 ,0.01850            ,0.03800            ,0.01075            ,0.03155            
2537564 ,0.02397            ,0.04480            ,0.01475            ,0.03450            
2537565 ,0.02115            ,0.04098            ,0.01362            ,0.03362            
2537566 ,0.01012            ,0.03045            ,0.00825            ,0.02760            
2537567 ,0.00070            ,0.02210            ,-0.00095           ,0.01845            
2537568 ,0.00175            ,0.02330            ,-0.00862           ,0.01645            
2537569 ,0.00905            ,0.03082            ,-0.00617           ,0.02265            
2537570 ,0.01872            ,0.04067            ,0.00055            ,0.03073            
2537571 ,0.02600            ,0.04842            ,0.00500            ,0.03385            
2537572 ,0.02545            ,0.04642            ,0.00817            ,0.03295            
2537573 ,0.01588            ,0.03703            ,0.00917            ,0.02730            
2537574 ,0.00337            ,0.02882            ,0.00118            ,0.01908            
2537575 ,0.00137            ,0.02873            ,-0.01035           ,0.01815            
2537576 ,0.00835            ,0.03493            ,-0.00988           ,0.02625            
2537577 ,0.01872            ,0.04355            ,-0.00012           ,0.03573            
2537578 ,0.02813            ,0.05102            ,0.00817            ,0.03942            
2537579 ,0.03020            ,0.04922            ,0.01198            ,0.03745            
2537580 ,0.02210            ,0.03985            ,0.01170            ,0.02995            
2537581 ,0.00717            ,0.03180            ,0.00362            ,0.01942            
2537582 ,0.00090            ,0.03118            ,-0.00850           ,0.01490            
2537583 ,0.00598            ,0.03792            ,-0.00982           ,0.02063            
2537584 ,0.01722            ,0.04785            ,-0.00022           ,0.02965            
2537585 ,0.02885            ,0.05597            ,0.00950            ,0.03418            
2537586 ,0.03210            ,0.05390            ,0.01430            ,0.03412            
2537587 ,0.02352            ,0.04345            ,0.01533            ,0.02857            
2537588 ,0.00725            ,0.03223            ,0.00810            ,0.01892            
2537589 ,-0.00093           ,0.02768            ,-0.00493           ,0.01330            
2537590 ,0.00332            ,0.03173            ,-0.00803           ,0.01788            
2537591 ,0.01395            ,0.04108            ,0.00210            ,0.02730            
2537592 ,0.02413            ,0.05033            ,0.01395            ,0.03260            
2537593 ,0.02765            ,0.04935            ,0.02033            ,0.03173            
2537594 ,0.02163            ,0.03948            ,0.02027            ,0.02510            
2537595 ,0.00800            ,0.02907            ,0.01123            ,0.01390            
2537596 ,0.00032            ,0.02555            ,-0.00305           ,0.00760            
2537597 ,0.00578            ,0.02920            ,-0.00705           ,0.01183            
2537598 ,0.01883            ,0.03782            ,0.00105            ,0.02200            
2537599 ,0.03010            ,0.04688            ,0.01155            ,0.02870            
2537600 ,0.03515            ,0.04578            ,0.01845            ,0.02982            
2537601 ,0.03013            ,0.03437            ,0.01908            ,0.02465            
2537602 ,0.01685            ,0.02210            ,0.00800            ,0.01500            
2537603 ,0.00543            ,0.01658            ,-0.00800           ,0.00855            
2537604 ,0.00760            ,0.01967            ,-0.01120           ,0.01210            
2537605 ,0.01917            ,0.03052            ,-0.00207           ,0.02213            
2537606 ,0.02995            ,0.04262            ,0.00805            ,0.02902            
2537607 ,0.03553            ,0.04492            ,0.01328            ,0.02960            
2537608 ,0.03190            ,0.03700            ,0.01192            ,0.02360            
2537609 ,0.01965            ,0.02615            ,0.00312            ,0.01317            
2537610 ,0.00675            ,0.02113            ,-0.01008           ,0.00598            
2537611 ,0.00632            ,0.02338            ,-0.01267           ,0.00880            
2537612 ,0.01658            ,0.03315            ,-0.00240           ,0.01967            
2537613 ,0.02830            ,0.04483            ,0.00925            ,0.02913            
2537614 ,0.03540            ,0.04692            ,0.01375            ,0.03155            
2537615 ,0.03450            ,0.03848            ,0.01212            ,0.02765            
2537616 ,0.02472            ,0.02682            ,0.00105            ,0.01783            
2537617 ,0.01123            ,0.02088            ,-0.01503           ,0.00962            
2537618 ,0.00848            ,0.02288            ,-0.02410           ,0.00987            
2537619 ,0.01703            ,0.03302            ,-0.02125           ,0.01922            
2537620 ,0.02805            ,0.04622            ,-0.01293           ,0.02865            
2537621 ,0.03495            ,0.04975            ,-0.00593           ,0.03170            
2537622 ,0.03448            ,0.04223            ,-0.00480           ,0.02795            
2537623 ,0.02545            ,0.03113            ,-0.01250           ,0.01813            
2537624 ,0.01085            ,0.02532            ,-0.02365           ,0.00870            
2537625 ,0.00528            ,0.02560            ,-0.02555           ,0.00765            
2537626 ,0.01345            ,0.03398            ,-0.01630           ,0.01620            
2537627 ,0.02635            ,0.04550            ,-0.00470           ,0.02640            
2537628 ,0.03498            ,0.04767            ,0.00280            ,0.03075            
2537629 ,0.03632            ,0.03907            ,0.00353            ,0.02777            
2537630 ,0.02818            ,0.02760            ,-0.00420           ,0.01785            
2537631 ,0.01442            ,0.02145            ,-0.01577           ,0.00773            
2537632 ,0.00670            ,0.02047            ,-0.01898           ,0.00553            
2537633 ,0.01328            ,0.02722            ,-0.01227           ,0.01315            
2537634 ,0.02513            ,0.03960            ,-0.00202           ,0.02338            
2537635 ,0.03352            ,0.04503            ,0.00705            ,0.02788            
2537636 ,0.03473            ,0.03882            ,0.01025            ,0.02663            
2537637 ,0.02795            ,0.02618            ,0.00235            ,0.01910            
2537638 ,0.01535            ,0.01692            ,-0.01165           ,0.01130            
2537639 ,0.00587            ,0.01208            ,-0.01780           ,0.01048            
2537640 ,0.01053            ,0.01465            ,-0.01370           ,0.01833            
2537641 ,0.02215            ,0.02305            ,-0.00507           ,0.02890            
2537642 ,0.03080            ,0.02627            ,0.00077            ,0.03385            
2537643 ,0.03315            ,0.01990            ,-0.00022           ,0.03227            
2537644 ,0.02813            ,0.01020            ,-0.00870           ,0.02383            
2537645 ,0.01765            ,0.00473            ,-0.02000           ,0.01435            
2537646 ,0.00732            ,0.00393            ,-0.02342           ,0.01187            
2537647 ,0.00900            ,0.00840            ,-0.01795           ,0.01838            
2537648 ,0.01865            ,0.01880            ,-0.00900           ,0.02868            
2537649 ,0.02677            ,0.02322            ,-0.00088           ,0.03415            
2537650 ,0.02943            ,0.01810            ,0.00248            ,0.03290            
2537651 ,0.02522            ,0.00933            ,-0.00380           ,0.02427            
2537652 ,0.01595            ,0.00468            ,-0.01620           ,0.01412            
2537653 ,0.00535            ,0.00448            ,-0.02153           ,0.01025            
2537654 ,0.00628            ,0.01050            ,-0.01827           ,0.01483            
2537655 ,0.01692            ,0.02322            ,-0.01010           ,0.02372            
2537656 ,0.02672            ,0.03175            ,-0.00230           ,0.02998            
2537657 ,0.03027            ,0.03018            ,0.00002            ,0.03123            
2537658 ,0.02757            ,0.02275            ,-0.00670           ,0.02575            
2537659 ,0.01972            ,0.01858            ,-0.01748           ,0.01842            
2537660 ,0.00992            ,0.01830            ,-0.02113           ,0.01553            
2537661 ,0.00882            ,0.02290            ,-0.01710           ,0.01872            
2537662 ,0.01785            ,0.03270            ,-0.00933           ,0.02505            
2537663 ,0.02697            ,0.03848            ,-0.00180           ,0.02843            
2537664 ,0.03002            ,0.03520            ,0.00152            ,0.02790            
2537665 ,0.02813            ,0.02722            ,-0.00285           ,0.02188            
2537666 ,0.02117            ,0.02327            ,-0.01138           ,0.01450            
2537667 ,0.01162            ,0.02308            ,-0.01398           ,0.01297            
2537668 ,0.00795            ,0.02738            ,-0.01043           ,0.01815            
2537669 ,0.01440            ,0.03723            ,-0.00600           ,0.02640            
2537670 ,0.02297            ,0.04345            ,-0.00025           ,0.03252            
2537671 ,0.02627            ,0.04030            ,0.00335            ,0.03412            
2537672 ,0.02538            ,0.03240            ,-0.00122           ,0.02930            
2537673 ,0.02075            ,0.02870            ,-0.01112           ,0.02183            
2537674 ,0.01483            ,0.02868            ,-0.01550           ,0.01788            
2537675 ,0.01112            ,0.03173            ,-0.01360           ,0.01947            
2537676 ,0.01610            ,0.03903            ,-0.00900           ,0.02445            
2537677 ,0.02320            ,0.04303            ,-0.00188           ,0.02852            
2537678 ,0.02522            ,0.03898            ,0.00353            ,0.02998            
2537679 ,0.02393            ,0.03125            ,0.00100            ,0.02693            
2537680 ,0.02008            ,0.02885            ,-0.00775           ,0.02165            
2537681 ,0.01450            ,0.02938            ,-0.01120           ,0.01942            
2537682 ,0.00998            ,0.03255            ,-0.00853           ,0.02115            
2537683 ,0.01325            ,0.03855            ,-0.00538           ,0.02397            
2537684 ,0.01985            ,0.04173            ,-0.00122           ,0.02535            
2537685 ,0.02233            ,0.03743            ,0.00202            ,0.02552            
2537686 ,0.02120            ,0.02932            ,-0.00098           ,0.02235            
2537687 ,0.01897            ,0.02593            ,-0.00958           ,0.01772            
2537688 ,0.01525            ,0.02647            ,-0.01253           ,0.01672            
2537689 ,0.01053            ,0.02965            ,-0.00943           ,0.02042            
2537690 ,0.01178            ,0.03587            ,-0.00535           ,0.02402            
2537691 ,0.01750            ,0.03948            ,0.00005            ,0.02585            
2537692 ,0.02033            ,0.03568            ,0.00437            ,0.02600            
2537693 ,0.01977            ,0.02820            ,0.00165            ,0.02377            
2537694 ,0.01797            ,0.02488            ,-0.00535           ,0.01965            
2537695 ,0.01525            ,0.02547            ,-0.00680           ,0.01767            
2537696 ,0.01125            ,0.02902            ,-0.00293           ,0.01940            
2537697 ,0.01025            ,0.03530            ,0.00080            ,0.01970            
2537698 ,0.01420            ,0.03907            ,0.00605            ,0.01760            
2537699 ,0.01690            ,0.03568            ,0.00970            ,0.01572            
2537700 ,0.01615            ,0.02923            ,0.00475            ,0.01383            
2537701 ,0.01492            ,0.02700            ,-0.00610           ,0.01140            
2537702 ,0.01367            ,0.02877            ,-0.00895           ,0.01187            
2537703 ,0.01150            ,0.03162            ,-0.00367           ,0.01625            
2537704 ,0.01003            ,0.03443            ,0.00107            ,0.01858            
2537705 ,0.01385            ,0.03352            ,0.00590            ,0.01708            
2537706 ,0.01683            ,0.02763            ,0.00978            ,0.01522            
2537707 ,0.01640            ,0.01970            ,0.00755            ,0.01395            
2537708 ,0.01613            ,0.01795            ,0.00057            ,0.01210            
2537709 ,0.01750            ,0.02097            ,0.00040            ,0.01412            
2537710 ,0.01775            ,0.02655            ,0.00657            ,0.01952            
2537711 ,0.01520            ,0.03310            ,0.01240            ,0.02277            
2537712 ,0.01638            ,0.03510            ,0.01735            ,0.02135            
2537713 ,0.01767            ,0.03130            ,0.01972            ,0.01917            
2537714 ,0.01583            ,0.02483            ,0.01550            ,0.01795            
2537715 ,0.01515            ,0.02388            ,0.00782            ,0.01717            
2537716 ,0.01613            ,0.02697            ,0.00790            ,0.01958            
2537717 ,0.01660            ,0.03063            ,0.01510            ,0.02365            
2537718 ,0.01378            ,0.03320            ,0.01997            ,0.02425            
2537719 ,0.01353            ,0.03127            ,0.02000            ,0.01865            
2537720 ,0.01387            ,0.02447            ,0.01835            ,0.01290            
2537721 ,0.01205            ,0.01645            ,0.01392            ,0.01030            
2537722 ,0.01135            ,0.01547            ,0.00890            ,0.01078            
2537723 ,0.01305            ,0.02010            ,0.01012            ,0.01450            
2537724 ,0.01467            ,0.02690            ,0.01440            ,0.02063            
2537725 ,0.01120            ,0.03365            ,0.01660            ,0.02205            
2537726 ,0.00840            ,0.03450            ,0.01875            ,0.01670            
2537727 ,0.00815            ,0.02788            ,0.02183            ,0.01005            
2537728 ,0.00800            ,0.01995            ,0.01817            ,0.00703            
2537729 ,0.00907            ,0.01988            ,0.00700            ,0.00645            
2537730 ,0.01435            ,0.02547            ,0.00187            ,0.01015            
2537731 ,0.01985            ,0.03227            ,0.00790            ,0.01628            
2537732 ,0.01888            ,0.03790            ,0.01650            ,0.01800            
2537733 ,0.01433            ,0.03682            ,0.02088            ,0.01150            
2537734 ,0.01083            ,0.02802            ,0.02025            ,0.00305            
2537735 ,0.00807            ,0.01810            ,0.01508            ,0.00005            
2537736 ,0.00787            ,0.01742            ,0.00655            ,0.00170            
2537737 ,0.01358            ,0.02418            ,0.00365            ,0.00812            
2537738 ,0.02052            ,0.03293            ,0.00840            ,0.01738            
2537739 ,0.02218            ,0.04012            ,0.01522            ,0.02135            
2537740 ,0.01663            ,0.03987            ,0.01820            ,0.01628            
2537741 ,0.01162            ,0.03115            ,0.01703            ,0.00665            
2537742 ,0.00825            ,0.02092            ,0.01248            ,0.00240            
2537743 ,0.00850            ,0.02000            ,0.00770            ,0.00428            
2537744 ,0.01400            ,0.02618            ,0.00900            ,0.01110            
2537745 ,0.02138            ,0.03485            ,0.01358            ,0.02122            
2537746 ,0.02247            ,0.04215            ,0.02002            ,0.02550            
2537747 ,0.01478            ,0.04170            ,0.02460            ,0.01972            
2537748 ,0.00785            ,0.03162            ,0.02327            ,0.00860            
2537749 ,0.00378            ,0.02060            ,0.01583            ,0.00340            
2537750 ,0.00410            ,0.01992            ,0.00812            ,0.00618            
2537751 ,0.01133            ,0.02768            ,0.00942            ,0.01467            
2537752 ,0.02122            ,0.03732            ,0.01797            ,0.02493            
2537753 ,0.02497            ,0.04485            ,0.02405            ,0.02830            
2537754 ,0.01810            ,0.04392            ,0.02488            ,0.02172            
2537755 ,0.00878            ,0.03168            ,0.02090            ,0.00850            
2537756 ,0.00277            ,0.01710            ,0.01185            ,0.00010            
2537757 ,0.00165            ,0.01497            ,0.00240            ,-0.00002           
2537758 ,0.00778            ,0.02420            ,0.00307            ,0.00710            
2537759 ,0.01825            ,0.03730            ,0.01358            ,0.01833            
2537760 ,0.02388            ,0.04767            ,0.02347            ,0.02430            
2537761 ,0.01925            ,0.04840            ,0.02757            ,0.01972            
2537762 ,0.01060            ,0.03603            ,0.02490            ,0.00610            
2537763 ,0.00440            ,0.02008            ,0.01535            ,-0.00345           
2537764 ,0.00298            ,0.01625            ,0.00582            ,-0.00338           
2537765 ,0.00933            ,0.02472            ,0.00835            ,0.00570            
2537766 ,0.02168            ,0.03693            ,0.01965            ,0.01888            
2537767 ,0.02995            ,0.04617            ,0.02975            ,0.02622            
2537768 ,0.02663            ,0.04640            ,0.03390            ,0.02135            
2537769 ,0.01505            ,0.03428            ,0.03160            ,0.00625            
2537770 ,0.00545            ,0.01805            ,0.02092            ,-0.00470           
2537771 ,0.00270            ,0.01370            ,0.00955            ,-0.00443           
2537772 ,0.00890            ,0.02100            ,0.01095            ,0.00635            
2537773 ,0.02145            ,0.03270            ,0.02222            ,0.02150            
2537774 ,0.03040            ,0.04285            ,0.03227            ,0.03073            
2537775 ,0.02757            ,0.04360            ,0.03598            ,0.02697            
2537776 ,0.01420            ,0.03155            ,0.03235            ,0.01065            
2537777 ,0.00355            ,0.01400            ,0.02133            ,-0.00440           
2537778 ,0.00127            ,0.00948            ,0.00935            ,-0.00688           
2537779 ,0.00873            ,0.01853            ,0.00860            ,0.00355            
2537780 ,0.02238            ,0.03368            ,0.01940            ,0.02065            
2537781 ,0.03362            ,0.04633            ,0.03132            ,0.03240            
2537782 ,0.03307            ,0.04838            ,0.03787            ,0.03023            
2537783 ,0.01945            ,0.03523            ,0.03685            ,0.01467            
2537784 ,0.00580            ,0.01600            ,0.02515            ,-0.00098           
2537785 ,0.00137            ,0.00887            ,0.01198            ,-0.00393           
2537786 ,0.00753            ,0.01703            ,0.01023            ,0.00770            
2537787 ,0.02180            ,0.03243            ,0.01917            ,0.02638            
2537788 ,0.03410            ,0.04525            ,0.02870            ,0.03955            
2537789 ,0.03525            ,0.04842            ,0.03348            ,0.03830            
2537790 ,0.02213            ,0.03630            ,0.03093            ,0.02272            
2537791 ,0.00618            ,0.01653            ,0.01810            ,0.00570            
2537792 ,-0.00025           ,0.00790            ,0.00405            ,0.00152            
2537793 ,0.00575            ,0.01575            ,0.00387            ,0.01258            
2537794 ,0.02050            ,0.03207            ,0.01630            ,0.03088            
2537795 ,0.03537            ,0.04742            ,0.02993            ,0.04373            
2537796 ,0.03978            ,0.05270            ,0.03803            ,0.04140            
2537797 ,0.02890            ,0.04203            ,0.03662            ,0.02463            
2537798 ,0.01098            ,0.02283            ,0.02230            ,0.00545            
2537799 ,0.00187            ,0.01437            ,0.00515            ,-0.00133           
2537800 ,0.00610            ,0.02263            ,0.00380            ,0.00875            
2537801 ,0.01965            ,0.04008            ,0.01738            ,0.02820            
2537802 ,0.03430            ,0.05647            ,0.03190            ,0.04310            
2537803 ,0.03942            ,0.06107            ,0.03787            ,0.04317            
2537804 ,0.03005            ,0.04865            ,0.03327            ,0.02727            
2537805 ,0.01140            ,0.02552            ,0.01667            ,0.00675            
2537806 ,0.00062            ,0.01280            ,-0.00033           ,-0.00230           
2537807 ,0.00423            ,0.01763            ,-0.00085           ,0.00612            
2537808 ,0.01792            ,0.03460            ,0.01353            ,0.02550            
2537809 ,0.03357            ,0.05088            ,0.02830            ,0.04173            
2537810 ,0.04110            ,0.05775            ,0.03668            ,0.04267            
2537811 ,0.03420            ,0.04758            ,0.03612            ,0.02795            
2537812 ,0.01535            ,0.02670            ,0.02272            ,0.00682            
2537813 ,0.00300            ,0.01380            ,0.00548            ,-0.00438           
2537814 ,0.00662            ,0.01865            ,0.00287            ,0.00282            
2537815 ,0.02202            ,0.03648            ,0.01630            ,0.02327            
2537816 ,0.03942            ,0.05522            ,0.03218            ,0.04167            
2537817 ,0.04820            ,0.06418            ,0.04255            ,0.04505            
2537818 ,0.04220            ,0.05490            ,0.04317            ,0.03013            
2537819 ,0.02145            ,0.03323            ,0.03077            ,0.00685            
2537820 ,0.00523            ,0.01867            ,0.01190            ,-0.00772           
2537821 ,0.00575            ,0.02175            ,0.00787            ,-0.00240           
2537822 ,0.02047            ,0.03790            ,0.02180            ,0.01892            
2537823 ,0.03782            ,0.05545            ,0.03910            ,0.03957            
2537824 ,0.04772            ,0.06395            ,0.04990            ,0.04512            
2537825 ,0.04303            ,0.05583            ,0.04892            ,0.03162            
2537826 ,0.02300            ,0.03478            ,0.03368            ,0.00823            
2537827 ,0.00398            ,0.01825            ,0.01358            ,-0.00770           
2537828 ,0.00302            ,0.01785            ,0.00853            ,-0.00395           
2537829 ,0.01765            ,0.03252            ,0.02193            ,0.01713            
2537830 ,0.03607            ,0.05183            ,0.04045            ,0.03905            
2537831 ,0.04753            ,0.06273            ,0.05250            ,0.04683            
2537832 ,0.04542            ,0.05543            ,0.05320            ,0.03498            
2537833 ,0.02757            ,0.03365            ,0.03955            ,0.01083            
2537834 ,0.00632            ,0.01595            ,0.01910            ,-0.00640           
2537835 ,0.00220            ,0.01508            ,0.01312            ,-0.00422           
2537836 ,0.01535            ,0.03105            ,0.02560            ,0.01595            
2537837 ,0.03348            ,0.05077            ,0.04253            ,0.03800            
2537838 ,0.04597            ,0.06170            ,0.05315            ,0.04653            
2537839 ,0.04512            ,0.05440            ,0.05440            ,0.03530            
2537840 ,0.02910            ,0.03337            ,0.04203            ,0.01158            
2537841 ,0.00703            ,0.01625            ,0.02090            ,-0.00672           
2537842 ,0.00090            ,0.01542            ,0.01110            ,-0.00667           
2537843 ,0.01342            ,0.03088            ,0.02077            ,0.01362            
2537844 ,0.03195            ,0.05125            ,0.03707            ,0.03828            
2537845 ,0.04555            ,0.06355            ,0.05025            ,0.05063            
2537846 ,0.04692            ,0.05757            ,0.05445            ,0.04233            
2537847 ,0.03302            ,0.03582            ,0.04192            ,0.01908            
2537848 ,0.00987            ,0.01585            ,0.01820            ,-0.00098           
2537849 ,0.00107            ,0.01117            ,0.00420            ,-0.00348           
2537850 ,0.01305            ,0.02447            ,0.01090            ,0.01410            
2537851 ,0.03300            ,0.04478            ,0.02905            ,0.03832            
2537852 ,0.04858            ,0.05860            ,0.04467            ,0.05180            
2537853 ,0.05197            ,0.05422            ,0.04913            ,0.04465            
2537854 ,0.03985            ,0.03432            ,0.03718            ,0.02155            
2537855 ,0.01610            ,0.01565            ,0.01635            ,0.00035            
2537856 ,0.00270            ,0.01048            ,0.00655            ,-0.00422           
2537857 ,0.01078            ,0.02195            ,0.01495            ,0.01162            
2537858 ,0.03015            ,0.04150            ,0.03207            ,0.03532            
2537859 ,0.04567            ,0.05563            ,0.04740            ,0.04930            
2537860 ,0.04970            ,0.05280            ,0.05295            ,0.04375            
2537861 ,0.03945            ,0.03410            ,0.04205            ,0.02193            
2537862 ,0.01717            ,0.01483            ,0.01988            ,0.00140            
2537863 ,0.00205            ,0.00830            ,0.00748            ,-0.00228           
2537864 ,0.00985            ,0.01805            ,0.01470            ,0.01392            
2537865 ,0.03038            ,0.03718            ,0.03245            ,0.03832            
2537866 ,0.04728            ,0.05202            ,0.04885            ,0.05375            
2537867 ,0.05315            ,0.05013            ,0.05452            ,0.04975            
2537868 ,0.04367            ,0.03270            ,0.04495            ,0.02740            
2537869 ,0.02247            ,0.01425            ,0.02522            ,0.00387            
2537870 ,0.00578            ,0.00848            ,0.01408            ,-0.00398           
2537871 ,0.01185            ,0.01845            ,0.02010            ,0.00805            
2537872 ,0.03132            ,0.03725            ,0.03710            ,0.02980            
2537873 ,0.04838            ,0.05263            ,0.05485            ,0.04440            
2537874 ,0.05527            ,0.05135            ,0.06113            ,0.04167            
2537875 ,0.04767            ,0.03455            ,0.04947            ,0.02197            
2537876 ,0.02807            ,0.01610            ,0.02793            ,0.00093            
2537877 ,0.00948            ,0.00942            ,0.01667            ,-0.00515           
2537878 ,0.01000            ,0.01738            ,0.02220            ,0.00712            
2537879 ,0.02577            ,0.03505            ,0.03732            ,0.02848            
2537880 ,0.04233            ,0.05092            ,0.05140            ,0.04453            
2537881 ,0.05005            ,0.05117            ,0.05705            ,0.04300            
2537882 ,0.04530            ,0.03548            ,0.04903            ,0.02458            
2537883 ,0.02902            ,0.01703            ,0.03098            ,0.00345            
2537884 ,0.01185            ,0.00882            ,0.02120            ,-0.00430           
2537885 ,0.01205            ,0.01560            ,0.02863            ,0.00545            
2537886 ,0.02850            ,0.03325            ,0.04522            ,0.02582            
2537887 ,0.04620            ,0.05147            ,0.05727            ,0.04273            
2537888 ,0.05440            ,0.05495            ,0.06077            ,0.04355            
2537889 ,0.05015            ,0.04205            ,0.05208            ,0.02645            
2537890 ,0.03390            ,0.02433            ,0.03232            ,0.00520            
2537891 ,0.01553            ,0.01617            ,0.01897            ,-0.00340           
2537892 ,0.01153            ,0.02160            ,0.01975            ,0.00500            
2537893 ,0.02500            ,0.03682            ,0.03250            ,0.02420            
2537894 ,0.04223            ,0.05260            ,0.04867            ,0.04105            
2537895 ,0.05133            ,0.05513            ,0.05695            ,0.04305            
2537896 ,0.04853            ,0.04205            ,0.04833            ,0.02727            
2537897 ,0.03385            ,0.02500            ,0.02860            ,0.00585            
2537898 ,0.01740            ,0.01628            ,0.01685            ,-0.00377           
2537899 ,0.01155            ,0.02075            ,0.01980            ,0.00420            
2537900 ,0.02283            ,0.03553            ,0.03210            ,0.02283            
2537901 ,0.03910            ,0.05240            ,0.04670            ,0.04025            
2537902 ,0.04878            ,0.05645            ,0.05500            ,0.04373            
2537903 ,0.04742            ,0.04442            ,0.04715            ,0.02893            
2537904 ,0.03535            ,0.02757            ,0.02882            ,0.00705            
2537905 ,0.02045            ,0.01860            ,0.01800            ,-0.00348           
2537906 ,0.01325            ,0.02250            ,0.02000            ,0.00302            
2537907 ,0.02197            ,0.03603            ,0.02880            ,0.02027            
2537908 ,0.03725            ,0.05227            ,0.04033            ,0.03780            
2537909 ,0.04730            ,0.05647            ,0.04738            ,0.04215            
2537910 ,0.04715            ,0.04547            ,0.04135            ,0.02925            
2537911 ,0.03695            ,0.02968            ,0.02410            ,0.00873            
2537912 ,0.02318            ,0.02075            ,0.01355            ,-0.00083           
2537913 ,0.01595            ,0.02380            ,0.01592            ,0.00648            
2537914 ,0.02365            ,0.03553            ,0.02555            ,0.02368            
2537915 ,0.03803            ,0.04997            ,0.03948            ,0.04048            
2537916 ,0.04730            ,0.05395            ,0.05000            ,0.04537            
2537917 ,0.04610            ,0.04375            ,0.04642            ,0.03370            
2537918 ,0.03545            ,0.02863            ,0.02977            ,0.01358            
2537919 ,0.02225            ,0.01975            ,0.01910            ,0.00378            
2537920 ,0.01487            ,0.02435            ,0.02302            ,0.01033            
2537921 ,0.01983            ,0.03715            ,0.03348            ,0.02665            
2537922 ,0.03307            ,0.05152            ,0.04558            ,0.04373            
2537923 ,0.04300            ,0.05597            ,0.05472            ,0.05030            
2537924 ,0.04217            ,0.04617            ,0.05110            ,0.04015            
2537925 ,0.03252            ,0.03132            ,0.03478            ,0.02070            
2537926 ,0.02108            ,0.02343            ,0.02475            ,0.01025            
2537927 ,0.01560            ,0.02732            ,0.02813            ,0.01592            
2537928 ,0.01950            ,0.03850            ,0.03787            ,0.03063            
2537929 ,0.03198            ,0.05172            ,0.04788            ,0.04525            
2537930 ,0.04260            ,0.05600            ,0.05515            ,0.05010            
2537931 ,0.04308            ,0.04720            ,0.05047            ,0.03930            
2537932 ,0.03518            ,0.03332            ,0.03340            ,0.01853            
2537933 ,0.02470            ,0.02495            ,0.02038            ,0.00735            
2537934 ,0.01970            ,0.02800            ,0.02195            ,0.01272            
2537935 ,0.02097            ,0.03862            ,0.03140            ,0.02635            
2537936 ,0.03115            ,0.05092            ,0.04248            ,0.03905            
2537937 ,0.04103            ,0.05447            ,0.04928            ,0.04333            
2537938 ,0.04178            ,0.04508            ,0.04428            ,0.03350            
2537939 ,0.03487            ,0.02988            ,0.02798            ,0.01433            
2537940 ,0.02605            ,0.02097            ,0.01695            ,0.00475            
2537941 ,0.02243            ,0.02333            ,0.01865            ,0.01073            
2537942 ,0.02402            ,0.03330            ,0.02757            ,0.02427            
2537943 ,0.03280            ,0.04458            ,0.03700            ,0.03668            
2537944 ,0.04205            ,0.04850            ,0.04308            ,0.04185            
2537945 ,0.04337            ,0.04120            ,0.03807            ,0.03445            
2537946 ,0.03685            ,0.02830            ,0.02318            ,0.01717            
2537947 ,0.02907            ,0.02040            ,0.01317            ,0.00865            
2537948 ,0.02575            ,0.02280            ,0.01555            ,0.01433            
2537949 ,0.02657            ,0.03137            ,0.02480            ,0.02630            
2537950 ,0.03185            ,0.04042            ,0.03393            ,0.03590            
2537951 ,0.03853            ,0.04260            ,0.04005            ,0.03895            
2537952 ,0.03887            ,0.03568            ,0.03607            ,0.03113            
